customer_id,first_name,last_name,email,gender,age,country,city,signup_date,customer_segment
301,Customer000301,User000301,customer000301@example.com,Male,44,United States,New York,2024-08-08,Standard
302,Customer000302,User000302,customer000302@example.com,Female,28,United States,New York,2024-08-07,Standard
303,Customer000303,User000303,customer000303@example.com,Female,46,United Kingdom,London,2024-08-04,Gold
304,Customer000304,User000304,customer000304@example.com,Female,47,Kazakhstan,ALMATY,2021-03-31,Standard
305,Customer000305,User000305,customer000305@example.com,Male,18,Turkey,Istanbul,2021-02-12,Standard
306,Customer000306,User000306,customer000306@example.com,Female,47,Azerbaijan,Baku,2022-04-15,Standard
307,Customer000307,User000307,customer000307@example.com,Male,31,UAE,Dubai,2022-09-26,Standard
308,Customer000308,User000308,customer000308@example.com,Male,18,Germany,Berlin,2023-09-13,Silver
309,Customer000309,User000309,customer000309@example.com,Female,36,Azerbaijan,Baku,2022-04-07,Silver
310,Customer000310,User000310,customer000310@example.com,Male,32,Turkey,Istanbul,2023-01-06,Standard
311,Customer000311,User000311,customer000311@example.com,Female,18,Turkey,Istanbul,2025-08-24,Gold
312,Customer000312,User000312,customer000312@example.com,Male,37,United States,New York,2024-11-09,Silver
313,Customer000313,User000313,customer000313@example.com,Female,46,Azerbaijan,Baku,2022-10-19,Standard
314,Customer000314,User000314,customer000314@example.com,Male,32,Germany,Berlin,2021-03-09,Standard
315,Customer000315,User000315,customer000315@example.com,Female,32,United Kingdom,London,2025-04-02,Standard
316,Customer000316,User000316,customer000316@example.com,Male,22,Germany,Berlin,2024-02-07,Standard
317,Customer000317,User000317,customer000317@example.com,Male,39,Spain,Madrid,2021-04-17,Standard
318,Customer000318,User000318,customer000318@example.com,Male,43,Azerbaijan,Baku,2023-11-10,Standard
319,Customer000319,User000319,customer000319@example.com,Male,33,France,Paris,2023-05-26,Silver
320,Customer000320,User000320,customer000320@example.com,Female,33,France,Paris,2024-02-19,Standard
321,Customer000321,User000321,customer000321@example.com,Female,40,Italy,Rome,2023-01-25,Silver
322,Customer000322,User000322,customer000322@example.com,Male,42,UAE,Dubai,2021-12-02,Silver
323,Customer000323,User000323,customer000323@example.com,Male,48,United States,New York,2025-11-13,Silver
324,Customer000324,User000324,customer000324@example.com,Male,26,Azerbaijan,Baku,2024-03-20,Standard
325,Customer000325,User000325,customer000325@example.com,Female,54,United States,New York,2024-08-20,Standard
326,Customer000326,User000326,customer000326@example.com,Male,35,Poland,Warsaw,2023-02-18,Platinum
327,Customer000327,User000327,customer000327@example.com,Male,24,Turkey,Istanbul,2024-09-23,Standard
328,Customer000328,User000328,customer000328@example.com,Male,32,Poland,Warsaw,2025-03-17,Standard
329,Customer000329,User000329,customer000329@example.com,Female,57,Turkey,Istanbul,2023-11-30,Standard
330,Customer000330,User000330,customer000330@example.com,Female,48,UAE,Dubai,2024-01-21,Standard
331,Customer000331,User000331,customer000331@example.com,Male,24,Azerbaijan,Baku,2024-06-19,Standard
332,Customer000332,User000332,customer000332@example.com,Male,42,United States,New York,2023-02-04,Gold
333,Customer000333,User000333,customer000333@example.com,Female,26,Turkey,Istanbul,2025-09-19,Standard
334,Customer000334,User000334,customer000334@example.com,Female,41,United States,New York,2025-06-30,Gold
335,Customer000335,User000335,customer000335@example.com,Male,30,Italy,Rome,2021-10-25,Gold
336,Customer000336,User000336,customer000336@example.com,Female,37,France,Paris,2021-01-18,Gold
337,Customer000337,User000337,customer000337@example.com,Male,33,Italy,Rome,2025-08-12,Platinum
338,Customer000338,User000338,customer000338@example.com,Male,41,Kazakhstan,Almaty,2024-05-19,Standard
339,Customer000339,User000339,customer000339@example.com,Female,33,Germany,Berlin,2024-10-08,Silver
340,Customer000340,User000340,customer000340@example.com,Female,46,Turkey,Istanbul,2022-07-31,Standard
341,Customer000341,User000341,customer000341@example.com,Female,53,UAE,Dubai,2025-01-12,Standard
342,Customer000342,User000342,customer000342@example.com,Female,34,Kazakhstan,Almaty,2024-05-25,Gold
343,Customer000343,User000343,customer000343@example.com,Male,51,France,Paris,2025-04-28,Silver
344,Customer000344,User000344,customer000344@example.com,Female,27,Kazakhstan,Almaty,2024-08-10,Standard
345,Customer000345,User000345,customer000345@example.com,Female,31,UAE,Dubai,2024-02-15,Standard
346,Customer000346,User000346,customer000346@example.com,Female,35,UAE,Dubai,2021-11-26,Standard
347,Customer000347,User000347,customer000347@example.com,Female,18,Georgia,Tbilisi,2026-03-01,Standard
348,Customer000348,User000348,customer000348@example.com,Male,27,France,Paris,2025-07-16,Silver
349,Customer000349,User000349,customer000349@example.com,Female,23,Germany,Berlin,2023-12-24,Gold
350,Customer000350,User000350,customer000350@example.com,Female,43,Azerbaijan,Baku,2025-08-11,Standard
351,Customer000351,User000351,customer000351@example.com,Female,23,France,Paris,2025-12-25,Standard
352,Customer000352,User000352,customer000352@example.com,Male,21,Kazakhstan,Almaty,2021-12-02,Standard
353,Customer000353,User000353,customer000353@example.com,Female,39,United Kingdom,London,2021-06-13,Silver
354,Customer000354,User000354,customer000354@example.com,Female,62,Italy,Rome,2021-09-06,Silver
355,Customer000355,User000355,customer000355@example.com,Female,35,Turkey,Istanbul,2021-08-09,Standard
356,Customer000356,User000356,customer000356@example.com,Male,19,Azerbaijan,Baku,2022-09-25,Gold
357,Customer000357,User000357,customer000357@example.com,Male,40,Germany,Berlin,2023-04-17,Silver
358,Customer000358,User000358,customer000358@example.com,Male,42,Poland,Warsaw,2026-02-13,Standard
359,Customer000359,User000359,customer000359@example.com,Male,36,Kazakhstan,Almaty,2025-09-28,Standard
360,Customer000360,User000360,customer000360@example.com,Male,47,Germany,Berlin,2022-08-15,Standard
361,Customer000361,User000361,customer000361@example.com,Female,24,United States,New York,2024-12-14,Standard
362,Customer000362,User000362,customer000362@example.com,Male,38,Turkey,Istanbul,2022-02-16,Standard
363,Customer000363,User000363,customer000363@example.com,Female,21,UAE,Dubai,2024-10-21,Standard
364,Customer000364,User000364,customer000364@example.com,Male,55,United States,New York,2023-08-13,Silver
365,Customer000365,User000365,customer000365@example.com,Female,21,UAE,Dubai,2022-09-03,Silver
366,Customer000366,User000366,customer000366@example.com,Male,49,Spain,Madrid,2021-10-14,Standard
367,Customer000367,User000367,customer000367@example.com,Male,20,United States,New York,2022-03-22,Silver
368,Customer000368,User000368,customer000368@example.com,Female,39,Germany,Berlin,2023-02-03,Standard
369,Customer000369,User000369,customer000369@example.com,Female,24,Azerbaijan,Baku,2023-07-24,Standard
370,Customer000370,User000370,customer000370@example.com,Male,32,Kazakhstan,Almaty,2025-02-20,Standard
371,Customer000371,User000371,customer000371@example.com,Female,32,Turkey,Istanbul,2022-08-26,Standard
372,Customer000372,User000372,customer000372@example.com,Male,42,Turkey,Istanbul,2025-01-12,Silver
373,Customer000373,User000373,customer000373@example.com,Male,30,Spain,Madrid,2024-04-19,Standard
374,Customer000374,User000374,customer000374@example.com,Male,35,Italy,Rome,2022-01-07,Standard
375,Customer000375,User000375,customer000375@example.com,Female,49,Italy,Rome,2023-11-25,Standard
376,Customer000376,User000376,customer000376@example.com,Female,35,Kazakhstan,Almaty,2023-08-06,Silver
377,Customer000377,User000377,customer000377@example.com,Female,26,Georgia,Tbilisi,2023-11-30,Silver
378,Customer000378,User000378,customer000378@example.com,Male,23,Spain,Madrid,2026-02-06,Gold
379,Customer000379,User000379,customer000379@example.com,Male,35,United Kingdom,London,2024-10-08,Standard
380,Customer000380,User000380,customer000380@example.com,Female,31,Azerbaijan,Baku,2026-01-08,Gold
381,Customer000381,User000381,customer000381@example.com,Female,33,Poland,Warsaw,2025-07-24,Gold
382,Customer000382,User000382,customer000382@example.com,Female,25,United States,New York,2023-05-15,Standard
383,Customer000383,User000383,customer000383@example.com,Female,44,Spain,Madrid,2025-05-21,Standard
384,Customer000384,User000384,customer000384@example.com,Female,29,United Kingdom,London,2023-10-24,Standard
385,Customer000385,User000385,customer000385@example.com,Male,37,Azerbaijan,Baku,2023-04-01,Standard
386,Customer000386,User000386,customer000386@example.com,Male,31,United Kingdom,London,2021-06-04,Standard
387,Customer000387,User000387,customer000387@example.com,Male,32,Azerbaijan,Baku,2024-05-28,Standard
388,Customer000388,User000388,customer000388@example.com,Male,47,Italy,Rome,2021-03-06,Gold
389,Customer000389,User000389,customer000389@example.com,Female,23,United States,New York,2023-03-11,Standard
390,Customer000390,User000390,customer000390@example.com,Male,24,Poland,Warsaw,2021-03-02,Standard
391,Customer000391,User000391,customer000391@example.com,Female,32,United Kingdom,London,2025-02-04,Standard
392,Customer000392,User000392,customer000392@example.com,Male,37,Spain,Madrid,2023-05-13,Standard
393,Customer000393,User000393,customer000393@example.com,Male,45,United Kingdom,London,2021-12-06,Standard
394,Customer000394,User000394,customer000394@example.com,Female,33,United Kingdom,London,2023-10-06,Standard
395,Customer000395,User000395,customer000395@example.com,Male,24,United Kingdom,London,2023-07-12,Standard
396,Customer000396,User000396,customer000396@example.com,Female,26,Turkey,Istanbul,2023-03-09,Standard
397,Customer000397,User000397,customer000397@example.com,Male,37,United Kingdom,London,2023-06-20,Gold
398,Customer000398,User000398,customer000398@example.com,Male,26,France,Paris,2022-10-10,Silver
399,Customer000399,User000399,customer000399@example.com,Female,30,Germany,Berlin,2022-01-06,Standard
400,Customer000400,User000400,customer000400@example.com,Male,26,Italy,Rome,2023-01-05,Standard
401,Customer000401,User000401,customer000401@example.com,Male,28,Turkey,Istanbul,2021-05-24,Silver
402,Customer000402,User000402,customer000402@example.com,Female,33,United States,New York,2021-02-17,Standard
403,Customer000403,User000403,customer000403@example.com,Female,40,Turkey,Istanbul,2024-05-27,Standard
404,Customer000404,User000404,customer000404@example.com,Male,29,Italy,Rome,2021-02-04,Standard
405,Customer000405,User000405,customer000405@example.com,Male,32,United States,New York,2025-09-24,Standard
406,Customer000406,User000406,customer000406@example.com,Male,37,UAE,Dubai,2021-03-28,Standard
407,Customer000407,User000407,customer000407@example.com,Male,54,United States,New York,2023-04-09,Gold
408,Customer000408,User000408,customer000408@example.com,Male,26,United States,New York,2022-09-10,Silver
409,Customer000409,User000409,customer000409@example.com,Male,24,Spain,Madrid,2025-12-16,Standard
410,Customer000410,User000410,customer000410@example.com,Male,26,Azerbaijan,Baku,2026-02-05,Platinum
411,Customer000411,User000411,customer000411@example.com,Male,34,Kazakhstan,Almaty,2026-01-16,Standard
412,Customer000412,User000412,customer000412@example.com,Female,18,France,Paris,2024-02-15,Standard
413,Customer000413,User000413,customer000413@example.com,Female,45,Kazakhstan,Almaty,2025-01-22,Standard
414,Customer000414,User000414,customer000414@example.com,Male,18,Turkey,Istanbul,2022-08-06,Gold
415,Customer000415,User000415,customer000415@example.com,Female,23,United Kingdom,London,2025-02-15,Platinum
416,Customer000416,User000416,customer000416@example.com,Female,18,Turkey,Istanbul,2022-10-21,Standard
417,Customer000417,User000417,customer000417@example.com,Female,18,United Kingdom,London,2024-01-30,Silver
418,Customer000418,User000418,customer000418@example.com,Female,45,Turkey,Istanbul,2024-05-08,Standard
419,Customer000419,User000419,customer000419@example.com,Female,52,Turkey,Istanbul,2025-09-28,Standard
420,Customer000420,User000420,customer000420@example.com,Female,34,Turkey,Istanbul,2021-08-12,Gold
421,Customer000421,User000421,customer000421@example.com,Male,32,France,Paris,2022-07-29,Standard
422,Customer000422,User000422,customer000422@example.com,Female,39,France,Paris,2024-05-17,Silver
423,Customer000423,User000423,customer000423@example.com,Female,41,Spain,Madrid,2024-03-09,Silver
424,Customer000424,User000424,customer000424@example.com,Female,47,Spain,Madrid,2023-01-28,Silver
425,Customer000425,User000425,customer000425@example.com,Female,18,Spain,Madrid,2024-12-17,Standard
426,Customer000426,User000426,customer000426@example.com,Male,37,Georgia,Tbilisi,2025-06-01,Standard
427,Customer000427,User000427,customer000427@example.com,Female,25,Turkey,Istanbul,2023-06-18,Standard
428,Customer000428,User000428,customer000428@example.com,Female,51,UAE,Dubai,2023-08-12,Standard
429,Customer000429,User000429,customer000429@example.com,Male,40,UAE,Dubai,2025-09-01,Standard
430,Customer000430,User000430,customer000430@example.com,Female,19,United States,New York,2024-04-01,Standard
431,Customer000431,User000431,customer000431@example.com,Female,38,Turkey,Istanbul,2021-09-04,Standard
432,Customer000432,User000432,customer000432@example.com,Female,24,Azerbaijan,Baku,2024-03-28,Standard
433,Customer000433,User000433,customer000433@example.com,Male,34,Italy,Rome,2021-01-14,Silver
434,Customer000434,User000434,customer000434@example.com,Male,21,United States,New York,2021-07-11,Standard
435,Customer000435,User000435,customer000435@example.com,Female,42,Poland,Warsaw,2023-10-11,Gold
436,Customer000436,User000436,customer000436@example.com,Female,47,UAE,Dubai,2024-07-30,Standard
437,Customer000437,User000437,customer000437@example.com,Female,31,Turkey,Istanbul,2026-01-08,Standard
438,Customer000438,User000438,customer000438@example.com,Male,18,United Kingdom,London,2025-12-13,Standard
439,Customer000439,User000439,customer000439@example.com,Male,29,United States,New York,2025-02-11,Silver
440,Customer000440,User000440,customer000440@example.com,Male,31,United States,New York,2025-09-04,Standard
441,Customer000441,User000441,customer000441@example.com,Female,33,Azerbaijan,Baku,2023-04-22,Standard
442,Customer000442,User000442,customer000442@example.com,Female,18,United States,New York,2022-04-18,Silver
443,Customer000443,User000443,customer000443@example.com,Female,37,United Kingdom,London,2021-09-13,Platinum
444,Customer000444,User000444,customer000444@example.com,Female,49,Azerbaijan,Baku,2022-07-20,Standard
